"","year","cell","cell_lat","cell_lng","gr_mn_open","gr_popen","gr_mn_for","gr_pfor","gr_mn_lag","...1","colddays","warmdays","spring.gdd","summer.gdd"
"431",2007,647,39.5762282432288,-82.228512671223,150.46,0.24,119.89,0.76,30.57,1188,25,83,677.557861841091,1154.43704532523
"432",2007,648,40.2321033043929,-78.7499999977145,123.59,0.06,125.99,0.94,-2.39999999999999,1189,32,80,544.215044859862,1043.00574571503
"433",2007,649,39.5762282442583,-75.2714873254758,141.67,0.2,124.12,0.8,17.55,1190,14,91,586.953596570013,1204.27120281164
"434",2007,672,35.6719141750947,-90.3080436912314,146.73,0.63,106.78,0.37,39.95,1192,4,118,979.159003128141,1551.29497650195
"435",2007,673,36.4507394369357,-87.063122007697,123.38,0.16,110.44,0.84,12.94,1193,8,103,895.786360609197,1493.51221592974
"436",2007,674,37.1280761088605,-83.7632953205549,109.46,0.02,116.18,0.98,-6.72000000000001,1194,10,99,810.86025459092,1380.44991182153
"437",2007,675,37.7871442771923,-80.4397747302607,104.36,0.03,124.21,0.97,-19.85,1195,17,81,616.924784463277,1150.94396821191
"438",2007,676,37.787144278149,-77.0602252664455,133.37,0.06,118.59,0.94,14.78,1196,2,113,729.214928491228,1363.7149667757
"439",2007,702,35.3305934931475,-82.0025583843542,103.48,0.01,114.32,0.99,-10.84,1201,0,109,786.042015855297,1382.02579224768
"440",2007,703,35.9983013483697,-78.7499999975762,144.71,0.1,115.76,0.9,28.95,1202,0,122,846.464983216515,1491.12039820365
"441",2007,733,35.330593494296,-75.4974416214385,150.22,0.22,126.04,0.78,24.18,1210,0,144,808.626302001956,1476.80011991652
"442",2007,734,37.1280761101847,-73.7367046853623,152.02,0.27,139.81,0.73,12.21,NA,NA,NA,NA,NA
"443",2007,736,40.6811083445034,-69.9017282266508,143.32,0.05,141.49,0.95,1.82999999999998,1211,23,98,343.59258139972,994.344652724319
"444",2007,738,44.1402918706975,-65.5800519324866,144.13,0.01,151.97,0.99,-7.84,1212,44,62,182.6290892678,671.333868096579
"445",2007,739,45.8181578991492,-63.2081616286462,153.14,0.08,153.99,0.92,-0.850000000000023,1213,60,63,140.257239436646,704.000654810614
"446",2007,740,47.4513518013259,-60.6792006261635,149.2,0.12,156.38,0.88,-7.18000000000001,1214,63,58,84.8002007071902,551.938204744186
"447",2008,487,49.9751478154167,-61.8189891890388,154.49,0.03,144.97,0.97,9.52000000000001,1293,113,26,40.7115429537793,451.807171590589
"448",2008,507,48.3185222794017,-93.0488899839306,156.59,0.01,156.96,0.99,-0.370000000000005,1294,104,29,146.83432256833,648.189653243366
"449",2008,508,49.0717115252331,-89.1336983912323,156.81,0,160.94,1,-4.13,1295,111,35,91.2567119010408,542.3304691302
"450",2008,509,49.7299451365089,-85.0805221420807,160.14,0,163.35,1,-3.21000000000001,1296,112,34,96.1309368068607,519.483119806569
"451",2008,512,49.7299451372616,-72.4194778549693,156.29,0.04,152.13,0.96,4.16,1299,124,25,114.307349782893,465.968094660564
"452",2008,513,49.0717115262395,-68.3663016055686,148.81,0.02,152.97,0.97,-4.16,1300,120,33,87.4984249316894,499.311183227427
"453",2008,514,48.3185222805963,-64.4511100125928,154.87,0.01,153.86,0.99,1.00999999999999,1301,102,35,88.0529599696228,581.911131537699
"454",2008,534,45.8181578968882,-94.2918383779928,153.5,0.02,144.93,0.98,8.56999999999999,1302,95,41,245.736005056043,856.632266697409
"455",2008,535,46.6202372401658,-90.5920142702139,150.36,0.01,153.38,0.99,-3.01999999999998,1303,95,36,173.725804584412,706.642603579594
"456",2008,536,47.3238018444925,-86.765883794354,155.18,0.01,157.05,0.99,-1.87,1304,96,47,105.30832810426,587.520589169992
"457",2008,537,47.9578000244937,-82.8176553580113,155.7,0.01,158.74,0.99,-3.04000000000002,1305,112,39,143.308452835466,548.242490866304
"458",2008,538,48.5865921308426,-78.7499999980182,148.91,0.03,156.38,0.97,-7.47,1306,108,35,164.556403232001,550.819072629606
"459",2008,539,47.9578000251635,-74.6823446390516,151.91,0.02,152.56,0.98,-0.650000000000006,1307,109,30,173.353790921895,543.041005270206
"460",2008,540,47.3238018454606,-70.7341162024827,146.69,0.05,149.88,0.95,-3.19,1308,107,33,146.712342333105,574.762107493667
"461",2008,541,46.6202372413531,-66.9079857263678,155.91,0.03,150.01,0.97,5.90000000000001,1309,94,34,166.498789520342,673.715704094455
"462",2008,562,44.1402918686353,-91.9199480740029,155.07,0.39,138.02,0.61,17.05,1310,81,44,330.265359616747,933.715146416228
"463",2008,563,44.8891978391312,-88.2953307659256,145.17,0.26,144.52,0.74,0.649999999999977,1311,84,45,250.659464546098,823.741389312591
"464",2008,564,45.5580435896312,-84.5586595325796,134.16,0.07,146.54,0.93,-12.38,1312,81,46,215.569059547948,738.253981093787
"465",2008,565,46.1870092076203,-80.7130536184924,141.21,0.02,148.49,0.98,-7.28,1313,93,48,194.002003818002,660.245233591818
"466",2008,566,46.1870092081857,-76.7869463785758,146.91,0.05,144.55,0.95,2.35999999999999,1314,95,34,252.214153284625,668.670366986781
"467",2008,567,45.5580435905451,-72.9413404642818,156.78,0.21,141.21,0.79,15.57,1315,78,36,265.841394190622,733.484810932433
"468",2008,568,44.8891978402986,-69.2046692307013,138.97,0.01,143.49,0.99,-4.52000000000001,1316,66,37,226.057547418412,734.701410646492
"469",2008,589,41.5914814738607,-93.0964601408556,165.88,0.94,127.57,0.06,38.31,1317,61,53,446.010031775814,1043.50038565246
"470",2008,590,42.4255736420171,-89.6927335499159,157.83,0.77,128.8,0.23,29.03,1318,64,51,411.882813846137,1015.28977871055
"471",2008,591,43.1334602429176,-86.1445569064626,143.95,0.35,134.51,0.65,9.44,1319,54,53,336.128417427192,904.935797420491
"472",2008,592,43.7827146670404,-82.4962552442125,150.12,0.65,134.31,0.35,15.81,1320,59,55,304.159150152751,820.765605077089
"473",2008,593,44.4260057265326,-78.7499999978607,141.74,0.19,137.25,0.81,4.49000000000001,1321,66,49,267.232370665886,791.130051835325
"474",2008,594,43.7827146678839,-75.0037447526642,132.64,0.07,134.49,0.93,-1.85000000000002,1322,57,44,313.405170447683,783.664039080713
"475",2008,595,43.1334602440522,-71.3554430901979,139.59,0.01,137.21,0.99,2.38,1323,46,42,318.299369530155,840.945207962366
"476",2008,616,NA,NA,NA,NA,NA,NA,NA,1324,28,64,595.942897937417,1220.82802573002
"477",2008,617,39.901362943232,-90.9604566621439,159.38,0.76,124.99,0.24,34.39,1325,30,67,555.72156748182,1152.38521049101
"478",2008,618,40.6811083428193,-87.5982717795415,168.68,0.9,125.25,0.1,43.43,1326,36,69,505.208285729318,1106.62998812565
"479",2008,619,41.3602908290038,-84.1263735168693,155.27,0.84,126.66,0.16,28.61,1327,36,60,458.433202072672,1056.11999746185
"480",2008,620,42.0052084710769,-80.5643406598932,148.9,0.29,127.79,0.71,21.11,1328,43,60,352.689259154382,937.329239277636
"481",2008,621,42.0052084718332,-76.9356593369912,138.88,0.08,130.78,0.92,8.09999999999999,1329,38,53,377.628829535903,870.924601349525
"482",2008,622,41.3602908300926,-73.3736264798146,136.23,0.02,131.5,0.98,4.72999999999999,1330,24,66,391.335643655174,1002.08642041546
"483",2008,644,37.3548453039453,-92.2073969921021,125.49,0.02,123.38,0.98,2.11,1331,11,81,653.489074832806,1249.63133591343
"484",2008,645,38.185511830815,-88.952601724861,164.24,0.65,119.91,0.35,44.33,1332,16,85,642.939915966986,1258.29219158314
"485",2008,646,38.9133345719446,-85.6252957885435,160.03,0.4,117.32,0.6,42.71,1333,20,87,590.437020679211,1217.37174526715
"486",2008,647,39.5762282432288,-82.228512671223,148.82,0.24,121.36,0.76,27.46,1334,19,74,524.728415265483,1103.45126275166
"487",2008,648,40.2321033043929,-78.7499999977145,124.25,0.06,126.13,0.94,-1.88,1335,18,73,461.075622917238,996.311694507706
"488",2008,649,39.5762282442583,-75.2714873254758,145.28,0.2,123.71,0.8,21.57,1336,7,91,542.303372884609,1214.56383322008
"489",2008,672,35.6719141750947,-90.3080436912314,160.8,0.63,113.63,0.37,47.17,1338,6,112,848.328010341704,1444.92338335877
"490",2008,673,36.4507394369357,-87.063122007697,124.78,0.16,110.01,0.84,14.77,1339,4,104,746.82265569515,1379.471582052
"491",2008,674,37.1280761088605,-83.7632953205549,106.34,0.02,116.25,0.98,-9.91,1340,5,108,673.348143304679,1263.42123514038
"492",2008,675,37.7871442771923,-80.4397747302607,102.58,0.03,124.91,0.97,-22.33,1341,8,84,522.880205038868,1019.43807926272
"493",2008,676,37.787144278149,-77.0602252664455,138.04,0.06,118.86,0.94,19.18,1342,0,119,707.029267213361,1328.76589162738
"494",2008,702,35.3305934931475,-82.0025583843542,96.27,0.01,114.32,0.99,-18.05,1347,2,117,740.603770710949,1290.12317847503
"495",2008,703,35.9983013483697,-78.7499999975762,150.38,0.1,115.46,0.9,34.92,1348,0,134,818.6898358117,1404.59425227936
"496",2008,733,35.330593494296,-75.4974416214385,147.58,0.22,125.08,0.78,22.5,1356,0,155,820.170789668409,1439.13381288606
"497",2008,734,37.1280761101847,-73.7367046853623,157.9,0.31,146.42,0.69,11.48,NA,NA,NA,NA,NA
"498",2008,736,40.6811083445034,-69.9017282266508,145.5,0.05,143.06,0.95,2.44,1357,11,80,316.245876748104,1016.44340168562
"499",2008,738,44.1402918706975,-65.5800519324866,141.76,0.01,149.05,0.99,-7.29000000000002,1358,45,45,186.09518340636,721.510756130184
"500",2008,739,45.8181578991492,-63.2081616286462,150.97,0.08,150.54,0.92,0.430000000000007,1359,65,45,133.218868486271,735.243307774541
"501",2008,740,47.4513518013259,-60.6792006261635,149.97,0.12,152.34,0.88,-2.37,1360,76,46,60.9654997012727,620.355875370679
"502",2009,487,49.9751478154167,-61.8189891890388,153.92,0.03,146.08,0.97,7.83999999999997,1439,103,29,35.7215211048501,375.945511135934
"503",2009,507,48.3185222794017,-93.0488899839306,151.52,0.01,151.12,0.99,0.400000000000006,1440,110,38,179.887062797803,623.238062586406
"504",2009,508,49.0717115252331,-89.1336983912323,152.04,0,156.95,1,-4.91,1441,117,35,91.3638788060555,497.119964459208
"505",2009,509,49.7299451365089,-85.0805221420807,155.89,0,159.04,1,-3.15000000000001,1442,121,33,106.48306824237,502.260646081179
"506",2009,512,49.7299451372616,-72.4194778549693,158.3,0.04,152.52,0.96,5.78,1445,121,31,100.745106362339,486.039563438721
"507",2009,513,49.0717115262395,-68.3663016055686,147.6,0.02,151.31,0.98,-3.71000000000001,1446,111,34,94.7069828227604,482.230587331262
"508",2009,514,48.3185222805963,-64.4511100125928,150.22,0.01,149.83,0.98,0.389999999999986,1447,96,40,105.588755814952,538.61247499033
"509",2009,534,45.8181578968882,-94.2918383779928,144.6,0.02,134.01,0.98,10.59,1448,91,41,283.148180430662,809.336021403373
"510",2009,535,46.6202372401658,-90.5920142702139,143.47,0.01,144.44,0.99,-0.969999999999999,1449,95,40,193.371819410908,640.791656040742
"511",2009,536,47.3238018444925,-86.765883794354,150.78,0.01,153.03,0.99,-2.25,1450,93,43,105.948397607446,534.904767292862
"512",2009,537,47.9578000244937,-82.8176553580113,154.15,0.01,156.55,0.99,-2.40000000000001,1451,115,32,132.646924790263,539.097180871732
"513",2009,538,48.5865921308426,-78.7499999980182,152.92,0.03,157.59,0.97,-4.67000000000002,1452,116,31,147.364570857652,575.639270405446
"514",2009,539,47.9578000251635,-74.6823446390516,150.03,0.02,153.59,0.98,-3.56,1453,108,32,135.497111990723,546.554629987499
"515",2009,540,47.3238018454606,-70.7341162024827,146.18,0.05,147.34,0.95,-1.16,1454,101,33,142.951344529447,566.368105503103
"516",2009,541,46.6202372413531,-66.9079857263678,154.48,0.03,145.67,0.97,8.81,1455,84,37,175.842649506855,655.140657671557
"517",2009,562,44.1402918686353,-91.9199480740029,152.91,0.39,136.16,0.61,16.75,1456,77,48,368.931152557696,872.802478270026
"518",2009,563,44.8891978391312,-88.2953307659256,145.39,0.26,141.26,0.74,4.13,1457,82,43,245.874252977299,742.497954852397
"519",2009,564,45.5580435896312,-84.5586595325796,136.02,0.07,145.41,0.93,-9.38999999999999,1458,83,44,183.653720403837,664.713956879723
"520",2009,565,46.1870092076203,-80.7130536184924,142.04,0.02,147.41,0.98,-5.37,1459,97,38,158.055272095499,653.860054093298
"521",2009,566,46.1870092081857,-76.7869463785758,153.07,0.05,144.67,0.95,8.40000000000001,1460,91,33,195.909560225222,657.748503494225
"522",2009,567,45.5580435905451,-72.9413404642818,158.9,0.21,139.15,0.79,19.75,1461,84,37,224.51987705147,713.224020602064
"523",2009,568,44.8891978402986,-69.2046692307013,135.75,0.01,138.2,0.99,-2.44999999999999,1462,75,42,198.413777708593,677.337724628172
"524",2009,589,41.5914814738607,-93.0964601408556,158.88,0.94,127.79,0.06,31.09,1463,53,60,480.192339968549,983.367181352614
"525",2009,590,42.4255736420171,-89.6927335499159,157.67,0.77,129.14,0.23,28.53,1464,65,56,420.776981129278,913.587560988268
"526",2009,591,43.1334602429176,-86.1445569064626,148.69,0.35,134.09,0.65,14.6,1465,66,56,318.402288230643,845.923161515447
"527",2009,592,43.7827146670404,-82.4962552442125,156.5,0.65,132.71,0.35,23.79,1466,72,53,234.560502582197,762.521378214757
"528",2009,593,44.4260057265326,-78.7499999978607,145.58,0.19,135.87,0.81,9.71000000000001,1467,74,49,215.348748004571,759.61096989267
"529",2009,594,43.7827146678839,-75.0037447526642,133.34,0.07,133.03,0.93,0.310000000000002,1468,72,40,260.17959746549,755.22029969752
"530",2009,595,43.1334602440522,-71.3554430901979,133.27,0.01,130.94,0.99,2.33000000000001,1469,55,43,289.125573271673,788.163292797994
"531",2009,616,NA,NA,NA,NA,NA,NA,NA,1470,23,75,646.124112197386,1177.63422052364
"532",2009,617,39.901362943232,-90.9604566621439,159.78,0.76,121.8,0.24,37.98,1471,33,67,607.629729449476,1105.45367791823
"533",2009,618,40.6811083428193,-87.5982717795415,169.59,0.9,121.97,0.1,47.62,1472,47,66,523.621758845329,1057.04222285113
"534",2009,619,41.3602908290038,-84.1263735168693,160.58,0.84,125.07,0.16,35.51,1473,52,62,456.48256930552,976.441965573705
"535",2009,620,42.0052084710769,-80.5643406598932,155.03,0.29,126.81,0.71,28.22,1474,57,62,337.667045369026,890.752498742164
"536",2009,621,42.0052084718332,-76.9356593369912,137.22,0.08,128.18,0.92,9.03999999999999,1475,56,47,351.181901547204,817.632182539011
"537",2009,622,41.3602908300926,-73.3736264798146,130.91,0.02,126.9,0.98,4.00999999999999,1476,36,57,374.457264459296,935.948712848033
"538",2009,644,37.3548453039453,-92.2073969921021,122.45,0.02,119.07,0.98,3.38000000000001,1477,13,80,690.659954175033,1207.08298825416
"539",2009,645,38.185511830815,-88.952601724861,159.27,0.65,117.89,0.35,41.38,1478,17,80,720.083429899413,1215.57371462186
"540",2009,646,38.9133345719446,-85.6252957885435,157.93,0.4,117.58,0.6,40.35,1479,26,76,652.559432202315,1122.17385869265
"541",2009,647,39.5762282432288,-82.228512671223,154.44,0.24,123.37,0.76,31.07,1480,31,67,570.274804727543,1031.0343701428
"542",2009,648,40.2321033043929,-78.7499999977145,130.71,0.06,126.56,0.94,4.15000000000001,1481,36,69,475.244407978149,971.654498866822
"543",2009,649,39.5762282442583,-75.2714873254758,144.64,0.2,122.63,0.8,22.01,1482,18,82,543.404440698455,1162.00544202412
"544",2009,672,35.6719141750947,-90.3080436912314,168.97,0.63,114.91,0.37,54.06,1484,5,105,880.837540048579,1396.62696358711
"545",2009,673,36.4507394369357,-87.063122007697,139.42,0.16,114.83,0.84,24.59,1485,6,99,799.994332889248,1302.16461916392
"546",2009,674,37.1280761088605,-83.7632953205549,115.43,0.02,118.66,0.98,-3.22999999999999,1486,11,93,711.305316433185,1168.40781607628
"547",2009,675,37.7871442771923,-80.4397747302607,112.12,0.03,124.62,0.97,-12.5,1487,18,80,561.364426174983,1003.4274039673
"548",2009,676,37.787144278149,-77.0602252664455,138.06,0.06,119.45,0.94,18.61,1488,4,101,747.916377907495,1318.96035114765
"549",2009,702,35.3305934931475,-82.0025583843542,105.05,0.01,114.1,0.99,-9.05,1493,3,108,752.301100238158,1259.02978739071
"550",2009,703,35.9983013483697,-78.7499999975762,143.54,0.1,114.8,0.9,28.74,1494,1,115,873.74112869886,1398.06904422543
"551",2009,733,35.330593494296,-75.4974416214385,148.78,0.22,124.7,0.78,24.08,1502,2,135,884.936522140457,1426.16802207241
"552",2009,734,37.1280761101847,-73.7367046853623,153.26,0.31,138.29,0.69,14.97,NA,NA,NA,NA,NA
"553",2009,736,40.6811083445034,-69.9017282266508,142.63,0.05,137.65,0.95,4.97999999999999,1503,24,67,304.409248113245,921.226465906101
"554",2009,738,44.1402918706975,-65.5800519324866,138.34,0.01,145.47,0.99,-7.13,1504,47,53,186.192406590111,678.88988668237
"555",2009,739,45.8181578991492,-63.2081616286462,147.83,0.08,144.01,0.92,3.82000000000002,1505,58,53,171.431029635529,695.481281010153
"556",2009,740,47.4513518013259,-60.6792006261635,144.21,0.12,149.31,0.88,-5.09999999999999,1506,70,54,93.4645682113818,583.5806204159
"557",2010,487,49.9751478154167,-61.8189891890388,141.28,0.03,131.41,0.97,9.87,1585,63,26,51.5844159329533,391.736269682516
"558",2010,507,48.3185222794017,-93.0488899839306,137.01,0.01,135.3,0.99,1.70999999999998,1586,80,31,297.218368416266,699.304637702274
"559",2010,508,49.0717115252331,-89.1336983912323,130.6,0,139.06,1,-8.46000000000001,1587,87,33,205.480561182218,608.658530969787
"560",2010,509,49.7299451365089,-85.0805221420807,138.72,0,140.35,1,-1.63,1588,95,28,249.789120131148,606.177089613732
"561",2010,512,49.7299451372616,-72.4194778549693,143.34,0.04,136.02,0.96,7.31999999999999,1591,95,19,190.801229195116,501.484220116174
"562",2010,513,49.0717115262395,-68.3663016055686,137.07,0.02,139.22,0.98,-2.15000000000001,1592,78,22,161.153160977197,542.20342292512
"563",2010,514,48.3185222805963,-64.4511100125928,142.61,0.01,142.48,0.99,0.130000000000024,1593,57,34,132.808911967351,590.61543615231
"564",2010,534,45.8181578968882,-94.2918383779928,145.9,0.02,130.47,0.98,15.43,1594,81,45,400.955475597792,898.725993466832
"565",2010,535,46.6202372401658,-90.5920142702139,136.15,0.01,136.3,0.99,-0.150000000000006,1595,69,40,305.396999236259,765.823894076077
"566",2010,536,47.3238018444925,-86.765883794354,138.14,0.01,137.4,0.99,0.739999999999981,1596,69,55,193.410172996151,662.340375476377
"567",2010,537,47.9578000244937,-82.8176553580113,134.53,0.01,139.52,0.99,-4.99000000000001,1597,93,36,291.457282804654,644.096877911933
"568",2010,538,48.5865921308426,-78.7499999980182,137.17,0.03,140.51,0.97,-3.34,1598,94,33,273.222865055084,624.348471355444
"569",2010,539,47.9578000251635,-74.6823446390516,121.67,0.01,136.47,0.98,-14.8,1599,84,24,236.222320001728,591.613042760333
"570",2010,540,47.3238018454606,-70.7341162024827,136.59,0.05,137.02,0.95,-0.430000000000007,1600,72,23,227.310258768826,649.627446509871
"571",2010,541,46.6202372413531,-66.9079857263678,144.57,0.03,136.66,0.97,7.91,1601,55,27,238.191579202382,716.290821598154
"572",2010,562,44.1402918686353,-91.9199480740029,143.46,0.39,124.59,0.61,18.87,1602,77,52,490.57292252484,1020.82700518448
"573",2010,563,44.8891978391312,-88.2953307659256,137.26,0.26,132.35,0.74,4.91,1603,71,47,375.956180336627,901.36016248255
"574",2010,564,45.5580435896312,-84.5586595325796,124.89,0.07,132.59,0.93,-7.7,1604,67,48,343.797717949944,812.465611476703
"575",2010,565,46.1870092076203,-80.7130536184924,130.23,0.02,135.51,0.98,-5.28,1605,72,52,309.000693250209,741.954245643242
"576",2010,566,46.1870092081857,-76.7869463785758,144.08,0.05,135.13,0.95,8.95000000000002,1606,76,36,323.791233125197,741.935901530257
"577",2010,567,45.5580435905451,-72.9413404642818,153.94,0.21,130.47,0.79,23.47,1607,65,38,323.75341523215,796.613736561791
"578",2010,568,44.8891978402986,-69.2046692307013,126.99,0.01,130.52,0.99,-3.53000000000002,1608,51,32,292.468127051148,798.097262537655
"579",2010,589,41.5914814738607,-93.0964601408556,148.74,0.94,110.4,0.06,38.34,1609,67,64,622.343046877336,1200.50748112647
"580",2010,590,42.4255736420171,-89.6927335499159,145.77,0.77,116.89,0.23,28.88,1610,59,64,573.638490293693,1146.68624345741
"581",2010,591,43.1334602429176,-86.1445569064626,140.32,0.35,124.66,0.65,15.66,1611,54,65,467.449288987524,1058.45882771782
"582",2010,592,43.7827146670404,-82.4962552442125,147.57,0.65,124.96,0.35,22.61,1612,58,60,401.064966599471,941.310253663975
"583",2010,593,44.4260057265326,-78.7499999978607,139.64,0.19,128.1,0.81,11.54,1613,54,58,365.93317608951,883.129613868585
"584",2010,594,43.7827146678839,-75.0037447526642,124.6,0.07,126.2,0.93,-1.60000000000001,1614,56,46,370.772624552063,859.410273122441
"585",2010,595,43.1334602440522,-71.3554430901979,126.3,0.01,124.5,0.99,1.8,1615,37,48,393.445360081236,934.15685168531
"586",2010,616,NA,NA,NA,NA,NA,NA,NA,1616,32,80,761.558965422194,1435.44641914144
"587",2010,617,39.901362943232,-90.9604566621439,147.1,0.76,108.7,0.24,38.4,1617,34,86,757.487503510205,1352.15271512801
"588",2010,618,40.6811083428193,-87.5982717795415,153.39,0.9,111.53,0.1,41.86,1618,44,81,675.401574044955,1268.95508997492
"589",2010,619,41.3602908290038,-84.1263735168693,151.88,0.84,115.95,0.16,35.93,1619,46,71,600.298040707915,1176.22474811988
"590",2010,620,42.0052084710769,-80.5643406598932,149.28,0.29,118.28,0.71,31,1620,50,81,464.191358580252,1039.78846751999
"591",2010,621,42.0052084718332,-76.9356593369912,129.93,0.08,121.43,0.92,8.5,1621,49,57,469.282250323765,950.436297937207
"592",2010,622,41.3602908300926,-73.3736264798146,121.61,0.02,118.34,0.98,3.27,1622,30,80,497.568192797371,1090.60385021373
"593",2010,644,37.3548453039453,-92.2073969921021,113.91,0.02,107.07,0.98,6.84,1623,18,96,829.364652053221,1460.66205621703
"594",2010,645,38.185511830815,-88.952601724861,144.5,0.65,106.69,0.35,37.81,1624,22,93,863.505111018667,1437.90540322143
"595",2010,646,38.9133345719446,-85.6252957885435,140.83,0.4,106.03,0.6,34.8,1625,29,89,784.816575085142,1372.10451277178
"596",2010,647,39.5762282432288,-82.228512671223,142.39,0.24,112.07,0.76,30.32,1626,33,75,673.915913476941,1208.47181139128
"597",2010,648,40.2321033043929,-78.7499999977145,107.91,0.06,115.36,0.94,-7.45,1627,38,78,604.473193072609,1132.8580676536
"598",2010,649,39.5762282442583,-75.2714873254758,136.84,0.2,109.42,0.8,27.42,1628,15,94,680.108817873792,1312.87947633291
"599",2010,672,35.6719141750947,-90.3080436912314,152.75,0.63,104.49,0.37,48.26,1630,11,107,1033.96359641679,1633.42694459818
"600",2010,673,36.4507394369357,-87.063122007697,122.82,0.16,104.42,0.84,18.4,1631,11,99,919.148848072914,1511.02645012966
"601",2010,674,37.1280761088605,-83.7632953205549,107.34,0.02,109.94,0.98,-2.59999999999999,1632,21,96,817.538729917811,1384.8518939782
"602",2010,675,37.7871442771923,-80.4397747302607,97.82,0.03,114.96,0.97,-17.14,1633,28,84,681.29125250421,1202.71911741165
"603",2010,676,37.787144278149,-77.0602252664455,127.86,0.06,105.68,0.94,22.18,1634,3,108,875.976830102832,1460.29295368352
"604",2010,702,35.3305934931475,-82.0025583843542,100.91,0.01,107.31,0.99,-6.40000000000001,1639,3,102,864.085754428033,1437.64653011223
"605",2010,703,35.9983013483697,-78.7499999975762,141.18,0.1,106.51,0.9,34.67,1640,1,109,982.550064299513,1541.22932773234
"606",2010,733,35.330593494296,-75.4974416214385,149.76,0.22,117.52,0.78,32.24,1648,0,130,964.9627261909,1524.2803572573
"607",2010,734,37.1280761101847,-73.7367046853623,141.23,0.29,130.55,0.71,10.68,NA,NA,NA,NA,NA
"608",2010,736,40.6811083445034,-69.9017282266508,129.95,0.05,127.05,0.95,2.89999999999999,1649,20,93,425.615696897009,1099.11063623844
"609",2010,738,44.1402918706975,-65.5800519324866,128.94,0.01,136.39,0.99,-7.44999999999999,1650,31,57,228.5092663225,744.953018865204
"610",2010,739,45.8181578991492,-63.2081616286462,141.31,0.08,139.79,0.92,1.52000000000001,1651,45,52,176.623780427081,770.787333730325
"611",2010,740,47.4513518013259,-60.6792006261635,141.88,0.12,143.4,0.87,-1.52000000000001,1652,47,46,83.1193856799761,611.75240882657
"612",2011,487,49.9751478154167,-61.8189891890388,154.92,0.03,148.73,0.97,6.19,1731,83,41,32.1078874969001,346.739369871894
"613",2011,507,48.3185222794017,-93.0488899839306,146.87,0.01,145.44,0.99,1.43000000000001,1732,106,34,226.700753170357,749.005676900239
"614",2011,508,49.0717115252331,-89.1336983912323,147.93,0,151.68,1,-3.75,1733,109,32,133.397688415502,635.258455673219
"615",2011,509,49.7299451365089,-85.0805221420807,150.75,0,152.25,1,-1.5,1734,107,22,176.38652373325,614.630393175774
"616",2011,512,49.7299451372616,-72.4194778549693,154.19,0.04,151.09,0.96,3.09999999999999,1737,110,22,133.728329773203,494.177597531381
"617",2011,513,49.0717115262395,-68.3663016055686,147.74,0.02,151.1,0.97,-3.35999999999999,1738,103,30,83.0492798132804,488.794372274224
"618",2011,514,48.3185222805963,-64.4511100125928,153.68,0.01,150.75,0.99,2.93000000000001,1739,80,48,79.3592510614072,526.53312193231
"619",2011,534,45.8181578968882,-94.2918383779928,159.5,0.02,138.55,0.98,20.95,1740,101,38,303.133043734151,922.796265330913
"620",2011,535,46.6202372401658,-90.5920142702139,150.24,0.01,146,0.99,4.24000000000001,1741,93,34,211.048762365249,775.51208250742
"621",2011,536,47.3238018444925,-86.765883794354,144.95,0.01,147.75,0.99,-2.80000000000001,1742,88,53,121.950739951292,626.43694677746
"622",2011,537,47.9578000244937,-82.8176553580113,148.83,0.01,149.87,0.99,-1.03999999999999,1743,104,26,207.694030407575,655.414976631411
"623",2011,538,48.5865921308426,-78.7499999980182,149.78,0.03,149.57,0.97,0.210000000000008,1744,108,25,208.856283082211,621.599720587803
"624",2011,539,47.9578000251635,-74.6823446390516,154.59,0.02,148.84,0.98,5.75,1745,104,23,184.367596539044,590.523791481405
"625",2011,540,47.3238018454606,-70.7341162024827,149.86,0.05,147.27,0.95,2.59,1746,97,32,154.730272778148,616.646982155398
"626",2011,541,46.6202372413531,-66.9079857263678,153.4,0.03,146.59,0.97,6.81,1747,83,41,162.176800164635,662.049952144985
"627",2011,562,44.1402918686353,-91.9199480740029,154.27,0.39,136.09,0.61,18.18,1748,88,44,394.398111456389,995.293824122464
"628",2011,563,44.8891978391312,-88.2953307659256,152.14,0.26,142.66,0.74,9.47999999999999,1749,86,47,265.670985924948,880.450506435643
"629",2011,564,45.5580435896312,-84.5586595325796,137,0.07,142.75,0.93,-5.75,1750,84,49,224.198859951769,790.475852657774
"630",2011,565,46.1870092076203,-80.7130536184924,140.49,0.02,143.01,0.98,-2.51999999999998,1751,92,45,220.898645026511,757.058257521088
"631",2011,566,46.1870092081857,-76.7869463785758,152.36,0.05,142.5,0.95,9.86000000000001,1752,97,28,271.56288399875,759.237103009473
"632",2011,567,45.5580435905451,-72.9413404642818,163.1,0.21,139.61,0.79,23.49,1753,83,37,286.58868073679,800.323422143865
"633",2011,568,44.8891978402986,-69.2046692307013,135.75,0.01,140.41,0.99,-4.66,1754,71,43,219.118060157609,753.717980968709
"634",2011,589,41.5914814738607,-93.0964601408556,155.98,0.94,122.73,0.06,33.25,1755,65,53,528.494810952095,1158.41732313525
"635",2011,590,42.4255736420171,-89.6927335499159,154.43,0.77,129.9,0.23,24.53,1756,64,53,461.404306604962,1088.01933507417
"636",2011,591,43.1334602429176,-86.1445569064626,150.05,0.35,134.73,0.65,15.32,1757,67,57,365.09546427565,990.677234253686
