"","year","cell","colddays","warmdays","spring.gdd","summer.gdd"
"1061",2006,729,0,143,1003.59051146789,1559.11910595718
"1062",2006,730,0,147,959.520964663633,1531.88689750341
"1063",2006,732,0,135,859.339135747074,1465.72596608635
"1064",2006,733,0,151,789.298193949985,1458.50766988151
"1065",2006,736,13,88,331.232855896668,1001.70490363043
"1066",2006,738,41,66,223.831454217874,704.703423927163
"1067",2006,739,55,63,196.391440756752,733.846860068601
"1068",2006,740,51,61,124.214643248936,618.009659459501
"1069",2006,741,61,46,127.925485856614,504.328398104234
"1070",2006,742,75,49,113.283791181638,508.2317070643
"1071",2006,767,41,73,138.263207354561,691.221794257077
"1072",2006,768,44,64,84.3419302650038,535.348820853837
"1073",2006,769,46,58,131.418992985078,557.183858569884
"1074",2006,785,0,179,1322.95990377138,1652.30314717996
"1075",2006,812,0,179,1464.92443451348,1742.96140000351
"1076",2006,813,0,179,1363.97644853592,1686.32025623322
"1077",2007,234,177,0,0,50.6530432098946
"1078",2007,235,170,0,0,26.1252085679574
"1079",2007,236,173,0,0,19.676395577602
"1080",2007,237,174,0,0,3.61424625604183
"1081",2007,239,143,17,1.14343995861419,24.2415398838022
"1082",2007,261,172,0,0,62.9914877041049
"1083",2007,262,176,0,0,29.3009819071938
"1084",2007,263,165,1,0,20.9464717313264
"1085",2007,264,174,0,0,5.16268076805301
"1086",2007,265,175,0,0,1.19403598613149
"1087",2007,267,138,17,5.01740610391095,50.7743308763721
"1088",2007,289,166,0,0,53.8186981739187
"1089",2007,290,169,0,0,28.1801669786507
"1090",2007,291,160,6,0,28.4949957191391
"1091",2007,292,159,6,0,14.7228262542263
"1092",2007,293,164,2,0,1.44486715248874
"1093",2007,295,139,4,0.194261197678977,16.2006768833758
"1094",2007,316,153,9,0,113.205068095525
"1095",2007,317,157,5,0,69.8867819026763
"1096",2007,318,154,3,0,38.7796378391628
"1097",2007,319,152,5,0,26.1650017202985
"1098",2007,320,158,2,0,4.70099276492995
"1099",2007,323,102,35,1.44457018693867,30.1629320258664
"1100",2007,343,153,9,0,177.59074739159
"1101",2007,345,147,15,0,74.6106499747302
"1102",2007,346,153,10,0,29.7897306865163
"1103",2007,347,154,9,0,17.8611405326713
"1104",2007,348,153,13,0,5.89554539035352
"1105",2007,3670,0,178,1188.7341649386,1724.6184267876
"1106",2007,3671,0,172,1128.09289473015,1671.22626282632
"1107",2007,3672,0,168,1116.83571860379,1663.6321620342
"1108",2007,3673,0,170,1086.94327355054,1631.66661214621
"1109",2007,370,144,10,32.702732552949,299.973085747781
"1110",2007,3700,0,178,1236.10044688036,1696.13498067996
"1111",2007,3727,0,179,1322.31803240407,1722.23433349849
"1112",2007,373,144,11,0.536515353055414,40.6545737840588
"1113",2007,374,152,14,1.72948848477197,36.2274542027141
"1114",2007,375,147,20,12.3541863976878,78.5966213948536
"1115",2007,376,163,2,5.9747000261339,36.7850609421686
"1116",2007,398,143,14,50.8029357053931,317.86578067923
"1117",2007,401,139,17,8.28369706582079,75.3017253412367
"1118",2007,402,141,21,29.0002693265717,148.179256199064
"1119",2007,403,147,12,27.7390201471814,129.832202525122
"1120",2007,404,138,26,16.6547370586359,123.27158687939
"1121",2007,405,110,39,53.7059569119945,236.231072023153
"1122",2007,425,144,14,114.845860783067,427.690867001039
"1123",2007,426,147,15,95.8585462189831,334.345288197141
"1124",2007,427,132,12,100.481460891533,290.183648255785
"1125",2007,428,126,22,26.5336593042408,125.598600823731
"1126",2007,429,137,17,52.959559231849,136.626894225299
"1127",2007,430,141,15,72.9767574393733,190.612139058808
"1128",2007,431,126,23,65.3465152047404,175.12276750416
"1129",2007,432,116,27,65.1667090420135,264.17580848084
"1130",2007,433,95,45,60.8546578756081,276.013497706889
"1131",2007,452,133,18,173.70658105546,581.782765569799
"1132",2007,453,139,15,154.911263152932,452.284995347172
"1133",2007,454,133,15,130.561107866713,358.313106287925
"1134",2007,455,123,16,113.430562273025,277.575216008172
"1135",2007,456,123,21,115.390443927473,192.71865071519
"1136",2007,457,127,16,128.529262096614,234.340911294906
"1137",2007,458,126,14,110.968174230663,240.762126576986
"1138",2007,459,115,23,96.4585215285102,294.680492283398
"1139",2007,460,106,30,56.2932498916325,302.809362677574
"1140",2007,480,129,17,246.696190983869,612.150056464146
"1141",2007,481,122,15,191.158036746452,488.595533084843
"1142",2007,482,115,15,185.639851004722,437.678215700028
"1143",2007,483,117,24,164.289061721387,289.830107326017
"1144",2007,484,120,21,164.852312125389,294.289746130605
"1145",2007,485,122,14,136.765956718494,293.182982690192
"1146",2007,486,118,20,53.5928070254612,263.210361489946
"1147",2007,487,97,34,42.5602958509977,331.124952466426
"1148",2007,507,94,18,337.272710783158,699.460078780253
"1149",2007,508,95,22,185.828166906297,555.407415361762
"1150",2007,509,105,15,222.141180649208,527.741866316976
"1151",2007,510,110,20,238.736744822716,476.616575531463
"1152",2007,511,125,20,223.069227388435,384.09877571601
"1153",2007,512,107,23,208.252340172281,373.653256278272
"1154",2007,513,101,31,133.182842766205,442.976112758715
"1155",2007,514,84,42,123.177445900675,521.439991403288
"1156",2007,534,66,27,472.035945212183,923.959183827466
"1157",2007,535,72,24,330.849062021086,751.148021114852
"1158",2007,536,73,40,231.184062273139,633.071901158426
"1159",2007,537,91,26,286.765970480234,576.365731557273
"1160",2007,538,105,22,270.029569556317,515.599047509703
"1161",2007,539,98,30,242.56262002432,464.558837912491
"1162",2007,540,83,34,213.835796856038,516.207822551965
"1163",2007,541,69,41,206.677459776133,621.839515763366
"1164",2007,562,56,43,534.736820400658,989.123405840743
"1165",2007,563,60,40,392.323997001925,867.038192914099
"1166",2007,564,63,56,339.55752180346,770.514704528302
"1167",2007,565,76,49,299.101288997239,679.363709849826
"1168",2007,566,77,38,301.370469858425,651.729186312716
"1169",2007,567,70,47,299.508537967738,687.320578889602
"1170",2007,568,64,46,248.365735814484,689.878891970909
"1171",2007,589,43,60,651.750291118715,1154.25448602385
"1172",2007,590,52,57,569.021541708726,1058.49321509633
"1173",2007,591,47,73,463.255083584265,949.321726025636
"1174",2007,592,55,70,376.462859767631,857.255047084803
"1175",2007,593,58,70,318.383788653106,823.161086752758
"1176",2007,594,59,59,327.927972964543,775.857127631591
"1177",2007,595,47,56,333.11877620972,831.846843362838
"1178",2007,616,25,79,780.144694213222,1392.72804317841
"1179",2007,617,29,73,767.206549421621,1320.81337448744
"1180",2007,618,33,79,716.39281246153,1221.55096097117
"1181",2007,619,42,70,586.47136482313,1080.48893770999
"1182",2007,620,44,84,416.012789661548,948.896094095628
"1183",2007,621,47,64,416.334604195475,887.456768516056
"1184",2007,622,30,73,431.460701175372,967.719029610717
"1185",2007,644,14,99,829.707235364376,1412.42908677079
"1186",2007,645,17,93,845.663113437077,1395.58370389925
"1187",2007,646,23,88,788.763902860271,1321.47861973523
"1188",2007,647,25,83,677.557861841091,1154.43704532523
"1189",2007,648,32,80,544.215044859862,1043.00574571503
"1190",2007,649,14,91,586.953596570013,1204.27120281164
"1191",2007,671,3,125,951.181753446783,1536.59785573037
"1192",2007,672,4,118,979.159003128141,1551.29497650195
"1193",2007,673,8,103,895.786360609197,1493.51221592974
"1194",2007,674,10,99,810.86025459092,1380.44991182153
"1195",2007,675,17,81,616.924784463277,1150.94396821191
"1196",2007,676,2,113,729.214928491228,1363.7149667757
"1197",2007,698,0,142,1077.86419627332,1599.88250058801
"1198",2007,699,0,138,1056.84353283154,1583.23455758323
"1199",2007,700,0,126,1010.54638984103,1577.65616868154
"1200",2007,701,0,124,886.009578734967,1467.61483731991
"1201",2007,702,0,109,786.042015855297,1382.02579224768
"1202",2007,703,0,122,846.464983216515,1491.12039820365
"1203",2007,725,0,172,1191.60264731581,1663.92357435752
"1204",2007,726,0,170,1154.3966918439,1658.06234771654
"1205",2007,727,0,148,1069.21331479637,1600.1915365121
"1206",2007,728,0,146,1061.25459571752,1626.20658537738
"1207",2007,729,0,147,976.578653000708,1557.85736389798
"1208",2007,730,0,152,961.637751288567,1577.66803832014
"1209",2007,732,0,142,878.752033291884,1503.82189426836
"1210",2007,733,0,144,808.626302001956,1476.80011991652
"1211",2007,736,23,98,343.59258139972,994.344652724319
"1212",2007,738,44,62,182.6290892678,671.333868096579
"1213",2007,739,60,63,140.257239436646,704.000654810614
"1214",2007,740,63,58,84.8002007071902,551.938204744186
"1215",2007,741,85,34,100.243337846952,483.493881353126
"1216",2007,742,85,48,68.136251899693,430.035767772476
"1217",2007,767,56,70,79.864605069693,638.245047209653
"1218",2007,768,110,11,185.833629650322,586.686353836381
"1219",2007,769,68,55,88.8972264700714,498.184754338626
"1220",2007,785,0,179,1306.82608509064,1706.19850058499
"1221",2007,812,0,179,1445.07177168358,1814.66593689206
"1222",2007,813,0,179,1332.98777103424,1765.60046222765
"1223",2008,234,179,0,0.0396018021041302,82.5004464046071
"1224",2008,235,176,0,0,25.2152670180483
"1225",2008,236,179,0,0,35.3350050208138
"1226",2008,237,178,0,0,14.4962034956134
"1227",2008,239,165,1,5.15063480715749,17.4987306847039
"1228",2008,261,173,0,0.0963795730537504,95.6323140877272
"1229",2008,262,177,0,0,34.1143909657483
"1230",2008,263,177,0,0,21.3163319681216
"1231",2008,264,179,0,0,20.4542345807868
"1232",2008,265,179,0,0,7.55097022882723
"1233",2008,267,157,2,11.2418431736186,44.9557897664514
"1234",2008,289,175,0,0.235078505060353,80.567874057634
"1235",2008,290,176,0,0,32.8138314328563
"1236",2008,291,174,0,0,43.1704180123227
"1237",2008,292,172,0,0,36.8117128782461
"1238",2008,293,177,0,0,14.1429763368095
"1239",2008,295,151,6,6.44772929581021,18.1519329220941
"1240",2008,316,159,2,2.59587566822904,120.864145470524
"1241",2008,317,173,2,1.44804984048337,111.891889490209
"1242",2008,318,168,0,0,62.4393068353666
"1243",2008,319,165,0,0.550890935607403,68.6663173376694
"1244",2008,320,172,0,0.343336395133942,43.6377818437937
"1245",2008,323,123,27,7.58866571102139,42.9089809036624
"1246",2008,343,153,8,2.70618972383599,187.754207469538
"1247",2008,345,158,3,0.784744539794669,116.163585014403
"1248",2008,346,162,0,0.156649516204777,62.8360330659668
"1249",2008,347,161,1,1.52205168159401,69.1119918862161
"1250",2008,348,158,2,1.00625769804218,48.4063027231737
"1251",2008,3670,0,179,1219.46479838838,1703.36432532356
"1252",2008,3671,0,170,1100.74593969658,1608.95648433781
"1253",2008,3672,0,163,1135.86741160062,1615.62589918891
"1254",2008,3673,0,170,1102.04343370634,1604.42652660879
"1255",2008,370,145,12,38.0496751386539,330.144471574159
"1256",2008,3700,0,178,1257.25990315318,1636.98066694819
"1257",2008,3727,0,179,1353.23197143067,1676.90136894139
"1258",2008,373,146,6,16.4369248543627,151.658580170834
"1259",2008,374,154,6,17.675929930529,138.966706336638
"1260",2008,375,148,9,23.3013711769466,141.239854963877
"1261",2008,376,170,2,6.20726800721969,59.5328394410693
"1262",2008,398,143,25,45.3125110624891,388.626240868007
"1263",2008,401,139,11,52.0961500593566,272.37707999502
"1264",2008,402,142,10,56.9477304434399,246.87219916622
"1265",2008,403,148,6,32.6296239416489,191.364184420223
"1266",2008,404,149,15,1.75058693505526,150.069262010132
"1267",2008,405,129,19,19.7277499068967,289.081668019234
"1268",2008,425,139,26,72.766233264503,524.056127616039
"1269",2008,426,140,18,32.047338126825,390.833970277706
"1270",2008,427,133,18,15.4106855295196,337.539168612926
"1271",2008,428,134,20,54.7354602718333,338.79987292223
"1272",2008,429,140,11,51.6328127689938,313.542849153592
"1273",2008,430,139,11,68.2975662827511,336.452273415832
"1274",2008,431,139,7,39.843523171181,296.895248282551
"1275",2008,432,132,14,25.8715922229138,343.046337434537
"1276",2008,433,123,25,18.6403301638436,371.628085441071
"1277",2008,452,127,37,94.6124076749269,646.537142397554
"1278",2008,453,130,26,69.4420041320308,525.078311746939
"1279",2008,454,131,21,32.4272779626077,407.090195999842
"1280",2008,455,130,28,45.5583901729197,398.492199546611
"1281",2008,456,134,26,65.1687901447097,399.888182767592
"1282",2008,457,136,16,75.6680382164909,411.233980400328
"1283",2008,458,135,15,80.2542505137526,385.334715359137
"1284",2008,459,133,14,65.7107743814079,442.881368718081
"1285",2008,460,126,21,22.8559525659739,407.634154423789
"1286",2008,480,124,32,98.7729577879746,619.761384568412
"1287",2008,481,125,25,76.5096846668018,515.376902577334
"1288",2008,482,124,28,70.2125017190938,488.597629711317
"1289",2008,483,122,33,87.3299480607273,487.707579659911
"1290",2008,484,129,24,96.431990474902,455.618421959183
"1291",2008,485,129,19,65.8188781548523,378.340109801287
"1292",2008,486,131,19,42.8363713259943,365.245465135673
"1293",2008,487,113,26,40.7115429537793,451.807171590589
"1294",2008,507,104,29,146.83432256833,648.189653243366
"1295",2008,508,111,35,91.2567119010408,542.3304691302
"1296",2008,509,112,34,96.1309368068607,519.483119806569
"1297",2008,510,111,30,112.704992905697,517.951974071499
"1298",2008,511,120,33,117.294179241845,475.408767632599
"1299",2008,512,124,25,114.307349782893,465.968094660564
"1300",2008,513,120,33,87.4984249316894,499.311183227427
"1301",2008,514,102,35,88.0529599696228,581.911131537699
"1302",2008,534,95,41,245.736005056043,856.632266697409
"1303",2008,535,95,36,173.725804584412,706.642603579594
"1304",2008,536,96,47,105.30832810426,587.520589169992
"1305",2008,537,112,39,143.308452835466,548.242490866304
"1306",2008,538,108,35,164.556403232001,550.819072629606
"1307",2008,539,109,30,173.353790921895,543.041005270206
"1308",2008,540,107,33,146.712342333105,574.762107493667
"1309",2008,541,94,34,166.498789520342,673.715704094455
"1310",2008,562,81,44,330.265359616747,933.715146416228
"1311",2008,563,84,45,250.659464546098,823.741389312591
"1312",2008,564,81,46,215.569059547948,738.253981093787
"1313",2008,565,93,48,194.002003818002,660.245233591818
"1314",2008,566,95,34,252.214153284625,668.670366986781
"1315",2008,567,78,36,265.841394190622,733.484810932433
"1316",2008,568,66,37,226.057547418412,734.701410646492
"1317",2008,589,61,53,446.010031775814,1043.50038565246
"1318",2008,590,64,51,411.882813846137,1015.28977871055
"1319",2008,591,54,53,336.128417427192,904.935797420491
"1320",2008,592,59,55,304.159150152751,820.765605077089
"1321",2008,593,66,49,267.232370665886,791.130051835325
"1322",2008,594,57,44,313.405170447683,783.664039080713
"1323",2008,595,46,42,318.299369530155,840.945207962366
"1324",2008,616,28,64,595.942897937417,1220.82802573002
"1325",2008,617,30,67,555.72156748182,1152.38521049101
"1326",2008,618,36,69,505.208285729318,1106.62998812565
"1327",2008,619,36,60,458.433202072672,1056.11999746185
"1328",2008,620,43,60,352.689259154382,937.329239277636
"1329",2008,621,38,53,377.628829535903,870.924601349525
"1330",2008,622,24,66,391.335643655174,1002.08642041546
"1331",2008,644,11,81,653.489074832806,1249.63133591343
"1332",2008,645,16,85,642.939915966986,1258.29219158314
"1333",2008,646,20,87,590.437020679211,1217.37174526715
"1334",2008,647,19,74,524.728415265483,1103.45126275166
"1335",2008,648,18,73,461.075622917238,996.311694507706
"1336",2008,649,7,91,542.303372884609,1214.56383322008
"1337",2008,671,1,117,883.703964429286,1451.39546534353
"1338",2008,672,6,112,848.328010341704,1444.92338335877
"1339",2008,673,4,104,746.82265569515,1379.471582052
"1340",2008,674,5,108,673.348143304679,1263.42123514038
"1341",2008,675,8,84,522.880205038868,1019.43807926272
"1342",2008,676,0,119,707.029267213361,1328.76589162738
"1343",2008,698,0,155,1086.89975995775,1581.8002844408
"1344",2008,699,0,139,1012.07684751506,1527.92569901383
"1345",2008,700,1,126,920.380138711364,1475.6391516578
"1346",2008,701,2,118,793.492215194074,1373.72905281023
"1347",2008,702,2,117,740.603770710949,1290.12317847503
"1348",2008,703,0,134,818.6898358117,1404.59425227936
"1349",2008,725,0,175,1222.65877243372,1625.44374639993
"1350",2008,726,0,172,1177.96460993933,1622.31768025184
"1351",2008,727,0,155,1079.09017852466,1561.94649995961
"1352",2008,728,0,149,1038.50208263565,1561.17468422621
"1353",2008,729,0,145,963.918974109819,1517.03009666088
"1354",2008,730,0,155,957.35159257819,1521.15412385126
"1355",2008,732,0,149,899.605320738466,1446.31654085476
"1356",2008,733,0,155,820.170789668409,1439.13381288606
"1357",2008,736,11,80,316.245876748104,1016.44340168562
"1358",2008,738,45,45,186.09518340636,721.510756130184
"1359",2008,739,65,45,133.218868486271,735.243307774541
"1360",2008,740,76,46,60.9654997012727,620.355875370679
"1361",2008,741,102,28,67.1957609360295,557.168113326313
"1362",2008,742,101,37,23.8194789855516,546.694770089298
"1363",2008,767,56,62,66.5584959315303,685.555108637165
"1364",2008,768,112,22,134.297340528755,586.509444142962
"1365",2008,769,75,41,48.6524653720787,553.370543686063
"1366",2008,785,0,179,1331.50802981776,1679.8213877882
"1367",2008,812,0,179,1535.82942150205,1809.36443892574
"1368",2008,813,0,179,1405.74819340797,1751.71590112324
"1369",2009,234,176,0,0,51.3042676673468
"1370",2009,235,176,0,0,29.7038013992967
"1371",2009,236,180,0,0,60.1956751333191
"1372",2009,237,178,0,0,20.8999372544428
"1373",2009,239,158,4,1.10703862284118,18.4714480831569
"1374",2009,261,172,1,0,64.6358129120963
"1375",2009,262,177,0,0,34.8929506633942
"1376",2009,263,176,0,0,42.6471943591254
"1377",2009,264,180,0,0,57.6029826098137
"1378",2009,265,180,0,0,19.2294581960904
"1379",2009,267,146,10,7.86789912460815,48.813183341101
"1380",2009,289,172,0,0,66.046289781635
"1381",2009,290,172,0,0,37.4074309442483
"1382",2009,291,173,0,0,82.9038324846631
"1383",2009,292,173,0,0,70.6610424228525
"1384",2009,293,177,0,0,17.930855636202
"1385",2009,295,156,0,1.33777506052273,18.7282196120674
"1386",2009,316,159,8,0.0574067422286638,81.3595941729845
"1387",2009,317,162,4,0.159816693466645,117.598064940928
"1388",2009,318,162,2,0,66.4223562703498
"1389",2009,319,162,2,0,71.8705438128125
"1390",2009,320,168,0,0,39.6600061429958
"1391",2009,323,106,27,4.20018096589271,44.6256900386432
"1392",2009,343,151,12,0.0593664150029376,114.34039769424
"1393",2009,345,153,8,0.0830202913097749,124.260622205702
"1394",2009,346,155,5,0,64.776965777484
"1395",2009,347,158,6,0,63.1998273046355
"1396",2009,348,154,9,0,36.6677953797707
"1397",2009,3670,0,180,1224.12186223194,1713.28295981396
"1398",2009,3671,0,163,1150.93581390137,1603.20533731501
"1399",2009,3672,0,151,1142.01232571369,1604.0564761538
"1400",2009,3673,0,156,1160.85208938528,1630.55755121988
"1401",2009,370,147,16,8.11499684969267,187.540351081669
"1402",2009,3700,0,175,1287.22137795617,1673.88353610618
"1403",2009,3727,0,180,1386.92383913164,1719.02868861438
"1404",2009,373,146,13,1.49149781845445,122.716734612908
"1405",2009,374,148,8,2.01477830759336,91.4882907626612
"1406",2009,375,146,12,3.98051882446591,85.0235764868783
"1407",2009,376,160,3,0.384223579018406,26.9111983769229
"1408",2009,398,141,23,23.340438957776,273.016069127463
"1409",2009,401,143,19,6.56794732069964,193.854332594102
"1410",2009,402,145,13,13.9495608727289,167.102079123085
"1411",2009,403,146,11,9.24703345172461,123.057451737374
"1412",2009,404,141,20,5.52989594376713,96.1351636203914
"1413",2009,405,118,22,20.2739856397512,227.778804585564
"1414",2009,425,135,28,70.6971247732344,421.778421002074
"1415",2009,426,138,17,57.7273486196211,305.58818119532
"1416",2009,427,135,21,48.8235719363449,274.32980283465
"1417",2009,428,136,25,17.2044989094723,260.782138376999
"1418",2009,429,140,16,24.8842720755439,261.971500001289
"1419",2009,430,139,14,25.970864534097,267.472751898434
"1420",2009,431,137,15,22.0061310778798,237.531251539568
"1421",2009,432,128,20,25.9728125743696,264.695860862864
"1422",2009,433,109,29,37.36432325803,263.687877253103
"1423",2009,452,128,35,108.983209776816,589.398318865121
"1424",2009,453,131,25,106.498574218215,431.729485600191
"1425",2009,454,134,23,69.7900058736358,339.751645333204
"1426",2009,455,129,24,59.5050845103635,310.914320110491
"1427",2009,456,131,24,55.4401857844784,360.742380380975
"1428",2009,457,130,16,55.0351291357614,399.320302433428
"1429",2009,458,135,18,46.6613845339609,351.176384321021
"1430",2009,459,133,15,41.1879462013264,331.253642940383
"1431",2009,460,116,24,33.6478299424299,305.538997949227
"1432",2009,480,127,33,128.235846539749,576.56483319987
"1433",2009,481,129,26,106.287073457683,463.773564517051
"1434",2009,482,129,26,93.4936348846592,475.85698431078
"1435",2009,483,125,31,88.6427737863259,457.01907025093
"1436",2009,484,125,27,77.8101707792001,456.188082660151
"1437",2009,485,128,21,63.9080130545046,406.592817344001
"1438",2009,486,124,21,35.8141477524135,315.008743978594
"1439",2009,487,103,29,35.7215211048501,375.945511135934
"1440",2009,507,110,38,179.887062797803,623.238062586406
"1441",2009,508,117,35,91.3638788060555,497.119964459208
"1442",2009,509,121,33,106.48306824237,502.260646081179
"1443",2009,510,122,31,115.9561624288,540.260883696608
"1444",2009,511,120,30,112.134684804362,511.085821655673
"1445",2009,512,121,31,100.745106362339,486.039563438721
"1446",2009,513,111,34,94.7069828227604,482.230587331262
"1447",2009,514,96,40,105.588755814952,538.61247499033
"1448",2009,534,91,41,283.148180430662,809.336021403373
"1449",2009,535,95,40,193.371819410908,640.791656040742
"1450",2009,536,93,43,105.948397607446,534.904767292862
"1451",2009,537,115,32,132.646924790263,539.097180871732
"1452",2009,538,116,31,147.364570857652,575.639270405446
"1453",2009,539,108,32,135.497111990723,546.554629987499
"1454",2009,540,101,33,142.951344529447,566.368105503103
"1455",2009,541,84,37,175.842649506855,655.140657671557
"1456",2009,562,77,48,368.931152557696,872.802478270026
"1457",2009,563,82,43,245.874252977299,742.497954852397
"1458",2009,564,83,44,183.653720403837,664.713956879723
"1459",2009,565,97,38,158.055272095499,653.860054093298
"1460",2009,566,91,33,195.909560225222,657.748503494225
"1461",2009,567,84,37,224.51987705147,713.224020602064
"1462",2009,568,75,42,198.413777708593,677.337724628172
"1463",2009,589,53,60,480.192339968549,983.367181352614
"1464",2009,590,65,56,420.776981129278,913.587560988268
"1465",2009,591,66,56,318.402288230643,845.923161515447
"1466",2009,592,72,53,234.560502582197,762.521378214757
"1467",2009,593,74,49,215.348748004571,759.61096989267
"1468",2009,594,72,40,260.17959746549,755.22029969752
"1469",2009,595,55,43,289.125573271673,788.163292797994
"1470",2009,616,23,75,646.124112197386,1177.63422052364
"1471",2009,617,33,67,607.629729449476,1105.45367791823
"1472",2009,618,47,66,523.621758845329,1057.04222285113
"1473",2009,619,52,62,456.48256930552,976.441965573705
"1474",2009,620,57,62,337.667045369026,890.752498742164
"1475",2009,621,56,47,351.181901547204,817.632182539011
"1476",2009,622,36,57,374.457264459296,935.948712848033
"1477",2009,644,13,80,690.659954175033,1207.08298825416
"1478",2009,645,17,80,720.083429899413,1215.57371462186
"1479",2009,646,26,76,652.559432202315,1122.17385869265
"1480",2009,647,31,67,570.274804727543,1031.0343701428
"1481",2009,648,36,69,475.244407978149,971.654498866822
"1482",2009,649,18,82,543.404440698455,1162.00544202412
"1483",2009,671,1,109,870.584954252052,1437.36287853024
"1484",2009,672,5,105,880.837540048579,1396.62696358711
"1485",2009,673,6,99,799.994332889248,1302.16461916392
"1486",2009,674,11,93,711.305316433185,1168.40781607628
"1487",2009,675,18,80,561.364426174983,1003.4274039673
"1488",2009,676,4,101,747.916377907495,1318.96035114765
"1489",2009,698,0,147,1065.18582704324,1614.62254587199
"1490",2009,699,0,137,1018.20022139041,1529.39923415831
"1491",2009,700,1,122,949.602965238369,1449.6501408053
"1492",2009,701,4,109,818.270368082305,1329.38516464391
"1493",2009,702,3,108,752.301100238158,1259.02978739071
"1494",2009,703,1,115,873.74112869886,1398.06904422543
"1495",2009,725,0,175,1216.34865859411,1709.66970765107
"1496",2009,726,0,171,1187.39002339704,1663.34387215549
"1497",2009,727,0,143,1093.98968206492,1578.67517275597
"1498",2009,728,0,143,1045.91883392166,1538.53337354408
"1499",2009,729,0,134,987.830612457936,1500.3703005231
"1500",2009,730,0,135,999.32839968986,1524.0616643889
"1501",2009,732,0,127,948.874820199287,1447.56628952999
"1502",2009,733,2,135,884.936522140457,1426.16802207241
"1503",2009,736,24,67,304.409248113245,921.226465906101
"1504",2009,738,47,53,186.192406590111,678.88988668237
"1505",2009,739,58,53,171.431029635529,695.481281010153
"1506",2009,740,70,54,93.4645682113818,583.5806204159
"1507",2009,741,90,33,89.3198770161822,485.963274710881
"1508",2009,742,88,43,65.8082871947304,392.207654675356
"1509",2009,767,59,63,113.350509763805,640.834298252779
"1510",2009,768,110,19,154.011077257022,544.536187246149
"1511",2009,769,70,48,101.667187813863,508.598556452542
"1512",2009,785,0,180,1345.2267902661,1701.41243274759
"1513",2009,812,0,180,1493.79281498975,1826.26613412918
"1514",2009,813,0,180,1378.68840646744,1762.21569574926
"1515",2010,234,178,0,0,87.9668895112042
"1516",2010,235,179,0,0,49.7015416019355
"1517",2010,236,179,0,0,38.7272560684121
"1518",2010,237,179,0,0,16.7180125676115
"1519",2010,239,152,4,8.37413431574014,19.194928504173
"1520",2010,261,176,0,0,103.376622620259
"1521",2010,262,179,0,0,55.9812961547623
"1522",2010,263,179,0,0,41.9642231061502
"1523",2010,264,179,0,0,27.3386775311901
"1524",2010,265,179,0,0,8.85878960264555
"1525",2010,267,151,11,30.2537928460767,66.1949083221453
"1526",2010,289,176,0,0,85.7269142116874
"1527",2010,290,177,0,0,56.7665648193218
"1528",2010,291,178,0,0,58.8115321121048
"1529",2010,292,175,0,0.0189039178800058,46.5481157095228
"1530",2010,293,179,0,0,10.1345500136744
"1531",2010,295,157,0,12.3076960473012,20.6391619082527
"1532",2010,316,167,2,0.884069922605854,94.7043872414946
"1533",2010,317,169,1,0,110.297876718553
"1534",2010,318,169,0,0,61.2565643540008
"1535",2010,319,164,0,0,69.322769656393
"1536",2010,320,171,0,0,33.9064502546275
"1537",2010,323,82,36,25.5868753980972,57.8043167470591
"1538",2010,343,161,6,2.85198602974765,143.48375748061
"1539",2010,345,157,5,0,118.286496421814
"1540",2010,346,160,3,0,60.9207825350636
"1541",2010,347,160,3,0.0362671824313167,69.080478688761
"1542",2010,348,158,5,0,38.5508549762162
"1543",2010,3670,0,172,1246.73218929655,1771.43504105141
"1544",2010,3671,0,153,1153.29918090715,1700.52578442242
"1545",2010,3672,0,146,1185.81101451647,1708.64896530607
"1546",2010,3673,0,156,1196.99170553134,1707.68900232882
"1547",2010,370,142,8,52.9746974210158,258.898650730459
"1548",2010,3700,0,171,1307.13129007891,1719.11644319111
"1549",2010,3727,0,177,1395.59881403119,1753.61561764913
"1550",2010,373,155,5,0.0398464990285699,95.9258092167786
"1551",2010,374,158,4,0.124891275127995,92.7360480738587
"1552",2010,375,138,9,5.27813108299206,134.23278952694
"1553",2010,376,174,2,0.501044084746846,68.3930238291762
"1554",2010,398,121,16,67.5841655033325,341.317739588823
"1555",2010,401,142,8,3.40843019973771,166.864416602031
"1556",2010,402,138,10,12.3991707697956,222.888486190112
"1557",2010,403,150,6,7.98221730533034,198.986394334104
"1558",2010,404,143,11,1.80435094148094,199.817309465241
"1559",2010,405,92,20,15.5163704465746,286.405778389388
"1560",2010,425,112,13,133.526576952702,460.0021930285
"1561",2010,426,114,14,104.482441011808,370.559112520278
"1562",2010,427,117,16,98.7346268350171,338.799409468539
"1563",2010,428,127,18,16.3275102798048,238.129898782294
"1564",2010,429,138,14,28.1896207582438,229.635086691554
"1565",2010,430,132,13,23.1322698575212,287.138869593571
"1566",2010,431,137,7,15.8726637500849,266.097220256225
"1567",2010,432,109,10,19.922271950131,317.774570151556
"1568",2010,433,86,18,22.6384660733477,310.635224366867
"1569",2010,452,102,30,204.116873534441,596.918363018811
"1570",2010,453,109,20,189.886071747775,490.13224220515
"1571",2010,454,110,17,137.171601466161,406.408948103045
"1572",2010,455,108,17,101.052985687672,363.018972120779
"1573",2010,456,119,20,83.8937761960433,313.079915284532
